MS_system,Package,A,CCRC,Ca,Ce,NOC,NOI,PkgRCi,PkgTCi,TLOC,DMS,I
train-ticket-0.0.4,verifycode.util,0.0,0.0,1.0,0.0,1.0,0.0,2.5,10.0,32.0,1.0,0.0
train-ticket-0.0.4,consignprice,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,10.0,,
train-ticket-0.0.4,consignprice.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.4,consignprice.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.181818182,13.0,53.0,0.0,1.0
train-ticket-0.0.4,consignprice.entity,0.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0
train-ticket-0.0.4,foodsearch.service,0.5,400.0,3.0,2.0,2.0,1.0,3.333333333,40.0,149.0,0.1,0.4
train-ticket-0.0.4,security.service,0.333333333,300.0,3.0,3.0,3.0,1.0,1.636363636,36.0,164.0,0.166666667,0.5
train-ticket-0.0.4,preserve,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.4,preserve.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.166666667,7.0,34.0,0.0,1.0
train-ticket-0.0.4,contacts.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0,0.0,1.0
train-ticket-0.0.4,contacts.repository,1.0,0.0,2.0,1.0,1.0,1.0,1.5,6.0,6.0,0.333333333,0.333333333
train-ticket-0.0.4,contacts.service,0.333333333,233.333333333,3.0,3.0,3.0,1.0,1.428571429,40.0,189.0,0.166666667,0.5
train-ticket-0.0.4,other,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.4,other.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,,
train-ticket-0.0.4,other.controller,0.0,450.0,0.0,2.0,2.0,0.0,1.5,51.0,173.0,0.0,1.0
train-ticket-0.0.4,other.entity,0.0,25.0,7.0,0.0,8.0,0.0,1.095238095,23.0,170.0,1.0,0.0
train-ticket-0.0.4,other.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,23.0,0.0,1.0
train-ticket-0.0.4,other.repository,1.0,0.0,2.0,1.0,1.0,1.0,1.8,9.0,7.0,0.333333333,0.333333333
train-ticket-0.0.4,other.service,0.333333333,700.0,3.0,3.0,3.0,1.0,2.094285714,157.071428571,627.0,0.166666667,0.5
train-ticket-0.0.4,inside_payment,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.4,contacts.entity,0.0,0.0,7.0,0.0,1.0,0.0,1.333333333,4.0,28.0,1.0,0.0
train-ticket-0.0.4,inside_payment.async,0.0,50.0,0.0,1.0,2.0,0.0,1.333333333,4.0,35.0,0.0,1.0
train-ticket-0.0.4,inside_payment.controller,0.0,350.0,0.0,2.0,2.0,0.0,1.25,25.0,94.0,0.0,1.0
train-ticket-0.0.4,inside_payment.entity,0.0,0.0,9.0,0.0,7.0,0.0,1.3,13.0,105.0,1.0,0.0
train-ticket-0.0.4,inside_payment.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18.0,0.0,1.0
train-ticket-0.0.4,inside_payment.repository,1.0,0.0,3.0,2.0,2.0,2.0,1.666666667,10.0,10.0,0.4,0.4
train-ticket-0.0.4,inside_payment.service,0.333333333,666.666666667,3.0,3.0,3.0,1.0,1.583333333,57.0,379.0,0.166666667,0.5
train-ticket-0.0.4,inside_payment.util,0.0,0.0,0.0,0.0,1.0,0.0,2.5,10.0,32.0,,
train-ticket-0.0.4,security,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.4,security.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.4,security.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.357142857,19.0,72.0,0.0,1.0
train-ticket-0.0.4,security.entity,0.0,0.0,2.0,0.0,3.0,0.0,1.5,9.0,66.0,1.0,0.0
train-ticket-0.0.4,security.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,1.0
train-ticket-0.0.4,inside_payment.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.4,preserve.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.4,contacts.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.235294118,21.0,94.0,0.0,1.0
train-ticket-0.0.4,contacts,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.4,preserve.entity,0.0,35.0,5.0,0.0,20.0,0.0,1.703703704,46.0,318.0,1.0,0.0
train-ticket-0.0.4,preserve.service,0.333333333,966.666666667,2.0,3.0,3.0,1.0,2.444444444,44.0,321.0,0.066666667,0.6
train-ticket-0.0.4,edu.fudan.common.config,0.0,0.0,0.0,0.0,1.0,0.0,1.25,2.5,11.0,,
train-ticket-0.0.4,edu.fudan.common.exception,0.0,50.0,1.0,0.0,2.0,0.0,2.333333333,7.0,13.0,1.0,0.0
train-ticket-0.0.4,edu.fudan.common.security.jwt,0.0,50.0,0.0,1.0,2.0,0.0,2.0,16.0,63.0,0.0,1.0
train-ticket-0.0.4,edu.fudan.common.util,0.0,0.0,0.0,0.0,2.0,0.0,2.166666667,13.0,45.0,,
train-ticket-0.0.4,execute,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.4,execute.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.4,execute.controller,0.0,150.0,0.0,2.0,2.0,0.0,1.125,9.0,41.0,0.0,1.0
train-ticket-0.0.4,execute.entity,0.0,0.0,2.0,0.0,1.0,0.0,1.75,7.0,52.0,1.0,0.0
train-ticket-0.0.4,execute.serivce,0.5,100.0,3.0,1.0,2.0,1.0,3.25,26.0,97.0,0.25,0.25
train-ticket-0.0.4,contacts.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.4,execute.service,0.0,200.0,0.0,1.0,1.0,0.0,0.0,0.0,63.0,0.0,1.0
train-ticket-0.0.4,route.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.4,route.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.230769231,16.0,66.0,0.0,1.0
train-ticket-0.0.4,route.entity,0.0,0.0,7.0,0.0,2.0,0.0,1.0,2.0,18.0,1.0,0.0
train-ticket-0.0.4,route.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,69.0,0.0,1.0
train-ticket-0.0.4,route.repository,1.0,0.0,2.0,1.0,1.0,1.0,1.75,7.0,6.0,0.333333333,0.333333333
train-ticket-0.0.4,route.service,0.333333333,300.0,3.0,3.0,3.0,1.0,1.363636364,30.0,174.0,0.166666667,0.5
train-ticket-0.0.4,seat,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.4,seat.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.4,seat.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.0,8.0,42.0,0.0,1.0
train-ticket-0.0.4,seat.entity,0.0,16.666666667,5.0,0.0,6.0,0.0,1.909090909,21.0,72.0,1.0,0.0
train-ticket-0.0.4,seat.service,0.333333333,466.666666667,2.0,3.0,3.0,1.0,1.5,16.5,267.0,0.066666667,0.6
train-ticket-0.0.4,route,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.4,fdse.microservice,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.1.0,travel2,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,travel2.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,,
train-ticket-0.1.0,consign,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,org.myproject.ms.monitoring.instrument.msg,0.272727273,300.0,1.0,9.0,11.0,3.0,5.246666667,209.866666667,332.0,0.172727273,0.9
train-ticket-0.1.0,org.myproject.ms.monitoring.instrument.rest,0.25,100.0,0.0,4.0,4.0,1.0,2.416666667,29.0,197.0,0.25,1.0
train-ticket-0.1.0,org.myproject.ms.monitoring.instrument.schedl,0.0,266.666666667,1.0,2.0,3.0,0.0,3.914285714,27.4,47.0,0.333333333,0.666666667
train-ticket-0.1.0,org.myproject.ms.monitoring.instrument.web,0.107142857,178.571428571,2.0,16.0,28.0,3.0,2.285251701,399.919047619,1169.0,0.003968254,0.888888889
train-ticket-0.1.0,org.myproject.ms.monitoring.instrument.web.client,0.071428571,157.142857143,0.0,12.0,14.0,1.0,2.204225352,156.5,497.0,0.071428571,1.0
train-ticket-0.1.0,org.myproject.ms.monitoring.lgger,0.166666667,216.666666667,2.0,3.0,6.0,1.0,4.811785714,96.235714286,108.0,0.233333333,0.6
train-ticket-0.1.0,org.myproject.ms.monitoring.mtc,0.125,125.0,0.0,2.0,8.0,1.0,1.523809524,32.0,148.0,0.125,1.0
train-ticket-0.1.0,org.myproject.ms.monitoring.spl,0.0,200.0,3.0,4.0,5.0,0.0,2.296296296,20.666666667,74.0,0.428571429,0.571428571
train-ticket-0.1.0,org.myproject.ms.monitoring.trace,0.2,320.0,1.0,5.0,5.0,1.0,9.617127496,298.130952381,243.0,0.033333333,0.833333333
train-ticket-0.1.0,org.myproject.ms.monitoring.util,0.0,50.0,12.0,2.0,4.0,0.0,1.269230769,16.5,83.0,0.857142857,0.142857143
train-ticket-0.1.0,food,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.1.0,food.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,food.controller,0.0,150.0,0.0,4.0,4.0,0.0,0.875,14.0,86.0,0.0,1.0
train-ticket-0.1.0,food.entity,0.0,66.666666667,6.0,0.0,3.0,0.0,1.0,3.0,26.0,1.0,0.0
train-ticket-0.1.0,food.init,0.0,0.0,0.0,1.0,1.0,0.0,1.5,3.0,67.0,0.0,1.0
train-ticket-0.1.0,food.repository,1.0,0.0,2.0,2.0,2.0,2.0,1.555555556,14.0,13.0,0.5,0.5
train-ticket-0.1.0,food.service,0.333333333,400.0,5.0,3.0,3.0,1.0,1.24137931,36.0,172.0,0.291666667,0.375
train-ticket-0.1.0,rebook,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,rebook.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,rebook.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.0,7.0,41.0,0.0,1.0
train-ticket-0.1.0,rebook.entity,0.0,30.769230769,5.0,0.0,13.0,0.0,1.681818182,37.0,240.0,1.0,0.0
train-ticket-0.1.0,rebook.service,0.333333333,600.0,2.0,3.0,3.0,1.0,3.1,62.0,348.0,0.066666667,0.6
train-ticket-0.1.0,adminbasic,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,org.myproject.ms.monitoring.instrument.messaging.websocket,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,14.0,0.0,1.0
train-ticket-0.1.0,org.myproject.ms.monitoring.instrument.async,0.0,256.25,2.0,11.0,16.0,0.0,4.565853659,374.4,489.0,0.153846154,0.846153846
train-ticket-0.1.0,org.myproject.ms.monitoring.atcfg,0.0,400.0,5.0,1.0,3.0,0.0,1.458333333,17.5,66.0,0.833333333,0.166666667
train-ticket-0.1.0,org.myproject.ms.monitoring.antn,0.1875,150.0,0.0,8.0,16.0,3.0,1.87797619,105.166666667,409.0,0.1875,1.0
train-ticket-0.1.0,train.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,13.0,,
train-ticket-0.1.0,train.controller,0.0,250.0,0.0,2.0,2.0,0.0,0.888888889,16.0,120.0,0.0,1.0
train-ticket-0.1.0,train.entity,0.0,0.0,7.0,0.0,1.0,0.0,3.333333333,10.0,19.0,1.0,0.0
train-ticket-0.1.0,train.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,36.0,0.0,1.0
train-ticket-0.1.0,train.repository,1.0,0.0,2.0,1.0,1.0,1.0,1.333333333,4.0,5.0,0.333333333,0.333333333
train-ticket-0.1.0,train.service,0.333333333,233.333333333,3.0,3.0,3.0,1.0,1.4,28.0,109.0,0.166666667,0.5
train-ticket-0.1.0,ticketinfo,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,ticketinfo.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,ticketinfo.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.0,7.0,37.0,0.0,1.0
train-ticket-0.1.0,ticketinfo.entity,0.0,60.0,5.0,0.0,5.0,0.0,2.4,24.0,97.0,1.0,0.0
train-ticket-0.1.0,ticketinfo.service,0.333333333,166.666666667,2.0,3.0,3.0,1.0,1.714285714,12.0,42.0,0.066666667,0.6
train-ticket-0.1.0,adminbasic.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,travel,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,travel.controller,0.0,550.0,0.0,2.0,2.0,0.0,1.269230769,33.0,132.0,0.0,1.0
train-ticket-0.1.0,travel.entity,0.0,64.285714286,7.0,0.0,14.0,0.0,1.916666667,46.0,210.0,1.0,0.0
train-ticket-0.1.0,travel.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,55.0,0.0,1.0
train-ticket-0.1.0,travel.repository,1.0,0.0,2.0,1.0,1.0,1.0,1.5,6.0,6.0,0.333333333,0.333333333
train-ticket-0.1.0,travel.service,0.333333333,933.333333333,3.0,3.0,3.0,1.0,1.770833333,85.0,458.0,0.166666667,0.5
train-ticket-0.1.0,fdse.microservice,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,fdse.microservice.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,fdse.microservice.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.142857143,8.0,37.0,0.0,1.0
train-ticket-0.1.0,fdse.microservice.entity,0.0,37.5,5.0,0.0,8.0,0.0,2.0,30.0,143.0,1.0,0.0
train-ticket-0.1.0,fdse.microservice.service,0.333333333,433.333333333,2.0,3.0,3.0,1.0,1.923076923,25.0,156.0,0.066666667,0.6
train-ticket-0.1.0,org.myproject.ms.monitoring,0.384615385,103.846153846,53.0,0.0,26.0,10.0,2.147579143,384.416666667,1128.0,0.615384615,0.0
train-ticket-0.1.0,travel.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,train,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.1.0,adminbasic.controller,0.0,650.0,0.0,2.0,2.0,0.0,1.325581395,57.0,224.0,0.0,1.0
train-ticket-0.1.0,adminbasic.service,0.333333333,566.666666667,2.0,3.0,3.0,1.0,1.803278689,110.0,287.0,0.066666667,0.6
train-ticket-0.1.0,travelplan.service,0.333333333,533.333333333,2.0,3.0,3.0,1.0,2.476190476,52.0,256.0,0.066666667,0.6
train-ticket-0.1.0,price,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,price.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,,
train-ticket-0.1.0,price.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.230769231,16.0,65.0,0.0,1.0
train-ticket-0.1.0,price.entity,0.0,0.0,7.0,0.0,2.0,0.0,2.75,11.0,28.0,1.0,0.0
train-ticket-0.1.0,price.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,67.0,0.0,1.0
train-ticket-0.1.0,price.repository,1.0,0.0,2.0,1.0,1.0,1.0,2.0,6.0,5.0,0.333333333,0.333333333
train-ticket-0.1.0,price.service,0.333333333,233.333333333,3.0,3.0,3.0,1.0,1.5,36.0,167.0,0.166666667,0.5
train-ticket-0.1.0,notification,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.1.0,notification.config,0.0,33.333333333,0.0,0.0,3.0,0.0,1.0,11.0,45.0,,
train-ticket-0.1.0,notification.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.181818182,13.0,58.0,0.0,1.0
train-ticket-0.1.0,notification.entity,0.0,0.0,6.0,0.0,2.0,0.0,1.0,2.0,28.0,1.0,0.0
train-ticket-0.1.0,notification.service,0.25,250.0,2.0,4.0,4.0,1.0,1.444444444,26.0,176.0,0.083333333,0.666666667
train-ticket-0.1.0,plan.service,0.333333333,500.0,2.0,3.0,3.0,1.0,2.2,33.0,267.0,0.066666667,0.6
train-ticket-0.1.0,plan.entity,0.0,44.444444444,5.0,0.0,9.0,0.0,2.071428571,29.0,125.0,1.0,0.0
train-ticket-0.1.0,plan.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.111111111,10.0,53.0,0.0,1.0
train-ticket-0.1.0,plan.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,plan,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,cancel,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,travel2.service,0.333333333,933.333333333,3.0,3.0,3.0,1.0,1.833333333,88.0,470.0,0.166666667,0.5
train-ticket-0.1.0,travel2.repository,1.0,0.0,2.0,1.0,1.0,1.0,1.5,6.0,6.0,0.333333333,0.333333333
train-ticket-0.1.0,travel2.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,55.0,0.0,1.0
train-ticket-0.1.0,travel2.entity,0.0,64.285714286,7.0,0.0,14.0,0.0,1.857142857,39.0,214.0,1.0,0.0
train-ticket-0.1.0,travelplan.entity,0.0,30.0,5.0,0.0,10.0,0.0,2.294117647,39.0,156.0,1.0,0.0
train-ticket-0.1.0,travelplan.controller,0.0,350.0,0.0,2.0,2.0,0.0,1.181818182,13.0,64.0,0.0,1.0
train-ticket-0.1.0,travelplan.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,travelplan,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,com.trainticket,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.1.0,com.trainticket.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,com.trainticket.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.0,9.0,47.0,0.0,1.0
train-ticket-0.1.0,com.trainticket.entity,0.0,0.0,8.0,0.0,2.0,0.0,1.0,2.0,18.0,1.0,0.0
train-ticket-0.1.0,com.trainticket.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,1.0
train-ticket-0.1.0,com.trainticket.repository,1.0,0.0,3.0,2.0,2.0,2.0,1.75,7.0,8.0,0.4,0.4
train-ticket-0.1.0,com.trainticket.service,0.333333333,366.666666667,3.0,3.0,3.0,1.0,1.25,20.0,100.0,0.166666667,0.5
train-ticket-0.1.0,preserveOther,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,preserveOther.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,preserveOther.controller,0.0,250.0,0.0,2.0,2.0,0.0,0.8,4.0,31.0,0.0,1.0
train-ticket-0.1.0,preserveOther.entity,0.0,31.578947368,5.0,0.0,19.0,0.0,1.75,49.0,318.0,1.0,0.0
train-ticket-0.1.0,adminbasic.entity,0.0,0.0,5.0,0.0,5.0,0.0,2.625,21.0,74.0,1.0,0.0
train-ticket-0.1.0,preserveOther.service,0.333333333,1033.333333333,2.0,3.0,3.0,1.0,2.444444444,44.0,323.0,0.066666667,0.6
train-ticket-0.1.0,adminorder.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,adminorder.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.272727273,14.0,55.0,0.0,1.0
train-ticket-0.1.0,adminorder.entity,0.0,0.0,5.0,0.0,1.0,0.0,1.5,3.0,36.0,1.0,0.0
train-ticket-0.1.0,adminorder.service,0.333333333,166.666666667,2.0,3.0,3.0,1.0,1.411764706,24.0,158.0,0.066666667,0.6
train-ticket-0.1.0,order,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,order.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,,
train-ticket-0.1.0,order.controller,0.0,450.0,0.0,2.0,2.0,0.0,1.575757576,52.0,171.0,0.0,1.0
train-ticket-0.1.0,order.entity,0.0,25.0,7.0,0.0,8.0,0.0,1.172413793,34.0,196.0,1.0,0.0
train-ticket-0.1.0,order.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,64.0,0.0,1.0
train-ticket-0.1.0,order.repository,1.0,0.0,2.0,1.0,1.0,1.0,1.8,9.0,7.0,0.333333333,0.333333333
train-ticket-0.1.0,order.service,0.333333333,700.0,3.0,3.0,3.0,1.0,3.224444444,241.833333333,626.0,0.166666667,0.5
train-ticket-0.1.0,adminorder,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,consign.service,0.333333333,300.0,2.0,3.0,3.0,1.0,1.5,30.0,166.0,0.066666667,0.6
train-ticket-0.1.0,consign.repository,1.0,0.0,2.0,1.0,1.0,1.0,2.0,8.0,6.0,0.333333333,0.333333333
train-ticket-0.1.0,consign.entity,0.0,0.0,6.0,0.0,4.0,0.0,1.0,2.0,38.0,1.0,0.0
train-ticket-0.1.0,config.entity,0.0,0.0,7.0,0.0,1.0,0.0,2.5,5.0,14.0,1.0,0.0
train-ticket-0.1.0,config.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,1.0
train-ticket-0.1.0,config.repository,1.0,0.0,2.0,1.0,1.0,1.0,1.333333333,4.0,5.0,0.333333333,0.333333333
train-ticket-0.1.0,config.service,0.333333333,233.333333333,3.0,3.0,3.0,1.0,1.333333333,28.0,126.0,0.166666667,0.5
train-ticket-0.1.0,adminorder.controller,0.0,300.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,0.0,1.0
train-ticket-0.1.0,adminorder.service,0.0,300.0,0.0,1.0,1.0,0.0,0.0,0.0,75.0,0.0,1.0
train-ticket-0.1.0,foodsearch,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,foodsearch.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,13.0,,
train-ticket-0.1.0,foodsearch.controller,0.0,200.0,1.0,1.0,1.0,0.0,3.0,21.0,31.0,0.5,0.5
train-ticket-0.1.0,foodsearch.entity,0.0,66.666666667,6.0,0.0,6.0,0.0,1.0,6.0,50.0,1.0,0.0
train-ticket-0.1.0,foodsearch.repository,1.0,0.0,2.0,1.0,1.0,1.0,1.4,7.0,7.0,0.333333333,0.333333333
train-ticket-0.1.0,foodsearch.service,0.5,400.0,3.0,2.0,2.0,1.0,3.333333333,40.0,149.0,0.1,0.4
train-ticket-0.1.0,preserve,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,preserve.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,preserve.controller,0.0,250.0,0.0,2.0,2.0,0.0,0.8,4.0,31.0,0.0,1.0
train-ticket-0.1.0,preserve.entity,0.0,35.0,5.0,0.0,20.0,0.0,1.703703704,46.0,318.0,1.0,0.0
train-ticket-0.1.0,preserve.service,0.333333333,966.666666667,2.0,3.0,3.0,1.0,2.444444444,44.0,320.0,0.066666667,0.6
train-ticket-0.1.0,edu.fudan.common.config,0.0,0.0,0.0,0.0,1.0,0.0,1.25,2.5,11.0,,
train-ticket-0.1.0,edu.fudan.common.exception,0.0,50.0,1.0,0.0,2.0,0.0,2.333333333,7.0,13.0,1.0,0.0
train-ticket-0.1.0,edu.fudan.common.security.jwt,0.0,50.0,0.0,1.0,2.0,0.0,2.0,16.0,64.0,0.0,1.0
train-ticket-0.1.0,edu.fudan.common.util,0.0,0.0,0.0,0.0,2.0,0.0,2.166666667,13.0,45.0,,
train-ticket-0.1.0,execute,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,execute.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,config.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.230769231,16.0,63.0,0.0,1.0
train-ticket-0.1.0,config,0.0,0.0,0.0,0.0,2.0,0.0,1.2,6.0,21.0,,
train-ticket-0.1.0,admintravel.service,0.333333333,233.333333333,2.0,3.0,3.0,1.0,1.157894737,22.0,177.0,0.066666667,0.6
train-ticket-0.1.0,admintravel.entity,0.0,66.666666667,5.0,0.0,6.0,0.0,3.0,27.0,100.0,1.0,0.0
train-ticket-0.1.0,cancel.service,0.333333333,266.666666667,2.0,2.0,3.0,1.0,1.9,38.0,268.0,0.166666667,0.5
train-ticket-0.1.0,verifycode,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.1.0,verifycode.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,verifycode.controller,0.0,150.0,0.0,2.0,2.0,0.0,1.6,8.0,44.0,0.0,1.0
train-ticket-0.1.0,verifycode.service,0.5,50.0,3.0,1.0,2.0,1.0,3.0,12.0,20.0,0.25,0.25
train-ticket-0.1.0,verifycode.service.impl,0.0,100.0,1.0,1.0,1.0,0.0,4.777777778,14.333333333,89.0,0.5,0.5
train-ticket-0.1.0,verifycode.util,0.0,0.0,1.0,0.0,1.0,0.0,2.5,10.0,28.0,1.0,0.0
train-ticket-0.1.0,consignprice,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,10.0,,
train-ticket-0.1.0,consignprice.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,consignprice.controller,0.0,250.0,0.0,2.0,2.0,0.0,1.181818182,13.0,53.0,0.0,1.0
train-ticket-0.1.0,consignprice.entity,0.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0
train-ticket-0.1.0,execute.controller,0.0,150.0,0.0,2.0,2.0,0.0,1.142857143,8.0,38.0,0.0,1.0
train-ticket-0.1.0,consignprice.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,1.0
train-ticket-0.1.0,consignprice.service,0.333333333,233.333333333,3.0,3.0,3.0,1.0,1.375,22.0,114.0,0.166666667,0.5
train-ticket-0.1.0,assurance,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.1.0,assurance.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.1.0,assurance.controller,0.0,150.0,0.0,2.0,2.0,0.0,1.421052632,27.0,93.0,0.0,1.0
